"","restaurant.type","rate..out.of.5.","num.of.ratings","avg.cost..two.people.","online_order","table.booking","cuisines.type","area","high_score","good_bad_average"
"234","Bar",3.7,1.38463215471026,1.63976720243989,"Yes","Yes","Continental, Chinese","Byresandra,Tavarekere,Madiwala",1,"2"
"235","Bar",3.9,0.683607828237987,1.42369912214905,"Yes","Yes","Finger Food, North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"236","Bar",3,-0.155267804638904,0.559426800985664,"No","No","North Indian, Chinese","Banashankari",0,"1"
"237","Bar",3.9,-0.197295641957386,2.72010760389412,"No","No","Chinese, Continental","Indiranagar",1,"3"
"238","Bar",3.9,1.05009056965515,2.50403952360328,"No","Yes","American, North Indian, Chinese","Indiranagar",1,"3"
"239","Bar",3.5,-0.140137783204251,1.42369912214905,"Yes","Yes","Continental, American, Chinese, Finger Food","Malleshwaram",0,"2"
"240","Bar",4,-0.0897043784220732,0.991562961567356,"No","Yes","Finger Food, North Indian, Chinese","Koramangala 7th Block",1,"3"
"241","Bar",3.9,0.078406970851853,-0.414703511650273,"No","No","Finger Food","Bellandur",1,"3"
"242","Bar",3.7,-0.158630031624383,1.2076310418582,"No","Yes","Finger Food, Chinese, North Indian","Malleshwaram",1,"2"
"243","Bar",3.7,0.214577163763733,1.85583528273074,"No","No","North Indian, Chinese","New BEL Road",1,"2"
"244","Bar",3.8,-0.146862237175208,2.07190336302159,"No","No","Finger Food","Byresandra,Tavarekere,Madiwala",1,"3"
"245","Bar",2.9,-0.274626862623392,1.42369912214905,"No","No","North Indian, Continental, Italian","Marathahalli",0,"1"
"246","Bar",3.1,-0.269583522145174,0.991562961567356,"No","No","Chinese, North Indian","Banashankari",0,"1"
"247","Bar",3.1,-0.30152467850722,0.991562961567356,"No","No","North Indian, Chinese","Indiranagar",0,"1"
"248","Bar",3.5,-0.254453500710521,1.42369912214905,"No","No","Finger Food","Byresandra,Tavarekere,Madiwala",0,"2"
"249","Bar",3.9,1.21652080543633,0.991562961567356,"Yes","No","North Indian, Chinese, Pizza, BBQ","Basavanagudi",1,"3"
"250","Bar",3,-0.294800224536263,0.991562961567356,"No","No","North Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"251","Bar",4.2,0.934093738656138,2.28797144331243,"No","Yes","Continental, North Indian, Asian","Marathahalli",1,"3"
"252","Bar",3.6,-0.274626862623392,0.991562961567356,"No","No","Finger Food, North Indian, Chinese","Malleshwaram",1,"2"
"253","Bar",3.7,-0.212425663392039,3.58437992505751,"No","Yes","Finger Food","Basavanagudi",1,"2"
"254","Bar",4.1,0.369239605095745,2.07190336302159,"No","Yes","Finger Food, North Indian","Electronic City",1,"3"
"255","Bar",4,-0.138456669711512,1.63976720243989,"No","No","Seafood, Mexican, Continental, Finger Food","Indiranagar",1,"3"
"256","Bar",3.8,-0.197295641957386,1.42369912214905,"No","Yes","Continental, North Indian, Chinese","Brigade Road",1,"3"
"257","Bar",2.8,-0.252772387217782,2.07190336302159,"No","No","Bar Food","JP Nagar",0,"1"
"258","Bar",4,1.48718007776735,1.96386932287616,"No","No","Finger Food, American, Asian, Italian","Brookefield",1,"3"
"259","Bar",3.2,-0.304886905492699,2.72010760389412,"Yes","No","Finger Food","Electronic City",0,"1"
"260","Bar",4.1,0.955948214061748,1.42369912214905,"No","Yes","North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"261","Bar",2.4,-0.277989089608871,0.991562961567356,"No","No","Chinese, European","Indiranagar",0,"1"
"262","Bar",3.9,0.338979562226439,2.07190336302159,"Yes","Yes","Biryani, North Indian","Bellandur",1,"3"
"263","Bar",3,-0.277989089608871,3.80044800534835,"No","No","Finger Food, Continental","Koramangala 4th Block",0,"1"
"264","Bar",4.1,-0.00564870378511011,4.23258416593004,"No","Yes","European","Malleshwaram",1,"3"
"265","Bar",4.3,-0.0359087466544168,1.85583528273074,"No","Yes","North Indian, Continental, British","Electronic City",1,"3"
"266","Bar",4.1,2.8034919425822,1.42369912214905,"No","No","Finger Food, Continental","Indiranagar",1,"3"
"267","Bar",4.3,0.0767258573591137,4.23258416593004,"No","Yes","Finger Food","Whitefield",1,"3"
"268","Bar",3.2,-0.309930245970917,0.451392760840241,"No","No","Chinese, North Indian","Lavelle Road",0,"1"
"269","Bar",4,1.72757930722907,3.15224376447581,"Yes","No","Continental, Chinese","MG Road",1,"3"
"270","Bar",3.8,-0.237642365783128,1.42369912214905,"Yes","No","North Indian, Thai, Chinese, Continental","Electronic City",1,"3"
"271","Bar",4.5,0.636536650441288,0.991562961567356,"No","Yes","Finger Food, North Indian, Continental","Koramangala 4th Block",1,"3"
"272","Bar",3.7,-0.205701209421082,0.991562961567356,"No","No","Finger Food, Continental","Koramangala 4th Block",1,"2"
"273","Bar",3.9,-0.000605363306892318,0.127290640403972,"No","No","Finger Food","Church Street",1,"3"
"274","Bar",3.2,-0.308249132478177,0.343358720694818,"No","No","Finger Food, Chinese, North Indian","Malleshwaram",0,"1"
"275","Bar",3.6,-0.296481338029003,2.07190336302159,"No","No","North Indian, South Indian, Chinese, Continental","Brigade Road",1,"2"
"276","Bar",3.8,-0.232599025304911,1.63976720243989,"No","No","Continental, Finger Food","Frazer Town",1,"3"
"277","Bar",3.3,-0.313292472956395,0.991562961567356,"No","No","Chinese, Finger Food","Lavelle Road",0,"1"
"278","Bar",3.6,-0.274626862623392,2.07190336302159,"No","No","Continental","Whitefield",1,"2"
"279","Bar",3.9,-0.281351316594349,3.15224376447581,"No","No","Finger Food","Brigade Road",1,"3"
"280","Bar, Casual Dining",3.5,-0.229236798319432,0.77549488127651,"No","No","North Indian, Chinese","Sarjapur Road",0,"2"
"281","Bar, Casual Dining",2.8,-0.252772387217782,1.42369912214905,"No","No","North Indian, South Indian, Continental, Asian","HSR",0,"1"
"282","Bar, Casual Dining",4.2,0.35915292413931,2.28797144331243,"Yes","Yes","Finger Food, Continental, Pizza","Lavelle Road",1,"3"
"283","Bar, Casual Dining",3.9,0.0733636303736352,0.991562961567356,"No","No","Italian, North Indian, Continental","Brigade Road",1,"3"
"284","Bar, Casual Dining",4.3,0.856762517990131,-0.414703511650273,"No","No","Continental, Burger, Italian, Pizza, North Indian, Chinese, Finger Food","Indiranagar",1,"3"
"285","Bar, Casual Dining",4.4,0.493642003558451,2.93617568418497,"Yes","Yes","Modern Indian","Brigade Road",1,"3"
"286","Bar, Casual Dining",4.3,1.43170333250696,2.39600548345785,"No","Yes","Finger Food, Continental, North Indian, Italian, Japanese","Malleshwaram",1,"3"
"287","Bar, Casual Dining",3.1,-0.299843565014481,0.77549488127651,"No","No","North Indian, South Indian, Chinese","Malleshwaram",0,"1"
"288","Bar, Casual Dining",4.3,0.157419305010598,1.42369912214905,"No","Yes","Mediterranean, Italian, Asian","Brigade Road",1,"3"
"289","Bar, Casual Dining",4.2,-0.0577632220600272,2.72010760389412,"No","Yes","American, Italian","Whitefield",1,"3"
"290","Bar, Casual Dining",4.3,1.69059481038881,2.07190336302159,"No","Yes","European, Continental","Bannerghatta Road",1,"3"
"291","Bar, Casual Dining",4,0.582741018673632,2.07190336302159,"Yes","Yes","North Indian, Pizza, Asian, Italian","Electronic City",1,"3"
"292","Bar, Casual Dining",4.3,6.71880526717194,2.07190336302159,"No","Yes","Continental, Salad, Burger, Finger Food, Pizza","Indiranagar",1,"3"
"293","Bar, Casual Dining",2.9,-0.27967020310161,2.93617568418497,"No","No","Bar Food, North Indian","Lavelle Road",0,"1"
"294","Bar, Casual Dining",4.4,0.0515091549680248,3.15224376447581,"No","Yes","Continental, Asian, Modern Indian","Old Airport Road",1,"3"
"295","Bar, Casual Dining",3.8,-0.104834399856727,1.42369912214905,"Yes","Yes","North Indian, Continental, Mediterranean","Whitefield",1,"3"
"296","Bar, Casual Dining",3.9,-0.0846610379438554,2.07190336302159,"No","No","North Indian, Chinese, Continental","Brookefield",1,"3"
"297","Bar, Casual Dining",2.8,-0.252772387217782,0.991562961567356,"No","No","South Indian, Finger Food","Byresandra,Tavarekere,Madiwala",0,"1"
"298","Bar, Casual Dining",4.4,4.48964877579968,2.07190336302159,"No","Yes","Continental, Asian, Italian, North Indian","Old Airport Road",1,"3"
"299","Bar, Casual Dining",4.2,3.79030556282014,2.07190336302159,"No","Yes","Chinese, Continental, Finger Food, Italian","Indiranagar",1,"3"
"300","Bar, Casual Dining",3.5,-0.23428013879765,1.63976720243989,"No","Yes","Continental, Finger Food","Bannerghatta Road",0,"2"
"301","Bar, Casual Dining",4.6,1.68555146991059,2.07190336302159,"Yes","No","American, North Indian, Chinese, Finger Food","Bellandur",1,"3"
"302","Bar, Casual Dining",3.7,-0.247729046739564,0.343358720694818,"No","No","North Indian, Chinese","Banashankari",1,"2"
"303","Bar, Casual Dining",3.7,-0.190571187986429,3.15224376447581,"No","Yes","Continental","Malleshwaram",1,"2"
"304","Bar, Casual Dining",4.1,1.36613990629013,2.07190336302159,"No","Yes","Continental, North Indian, Italian","Whitefield",1,"3"
"305","Bar, Casual Dining",2.8,-0.252772387217782,0.559426800985664,"No","No","South Indian, North Indian, Fast Food","Byresandra,Tavarekere,Madiwala",0,"1"
"306","Bar, Casual Dining",2.8,-0.252772387217782,0.559426800985664,"No","No","South Indian, North Indian, Chinese, Thai","Indiranagar",0,"1"
"307","Bar, Casual Dining",4.3,4.13661494232443,1.63976720243989,"No","Yes","Continental, North Indian","Brigade Road",1,"3"
"308","Bar, Casual Dining",4,2.05539643831323,2.07190336302159,"Yes","Yes","Thai, Chinese, North Indian, Continental, Steak","Indiranagar",1,"3"
"309","Bar, Casual Dining",3.9,-0.178803393537254,2.07190336302159,"Yes","No","Continental, North Indian, Chinese","Brigade Road",1,"3"
"310","Bar, Casual Dining",2.8,-0.252772387217782,1.85583528273074,"No","No","North Indian, South Indian, Chinese, Italian","Electronic City",0,"1"
"311","Bar, Casual Dining",4.3,0.236431639169344,1.85583528273074,"No","Yes","North Indian, Continental, Fast Food, Beverages, Pizza","HSR",1,"3"
"312","Bar, Casual Dining",4.3,1.15768183319046,1.63976720243989,"No","Yes","European, Continental, Asian, Finger Food","Indiranagar",1,"3"
"313","Bar, Casual Dining",4.1,1.98647078511092,0.77549488127651,"No","Yes","Continental, North Indian, Chinese, Finger Food","HSR",1,"3"
"314","Bar, Casual Dining",4.4,4.72836689176865,1.63976720243989,"Yes","Yes","North Indian, Continental, Chinese, Thai","Marathahalli",1,"3"
"315","Bar, Casual Dining",4.2,1.35605322533369,1.85583528273074,"No","Yes","Continental, Italian, North Indian","New BEL Road",1,"3"
"316","Bar, Casual Dining",4.5,3.95001134463037,1.63976720243989,"No","Yes","Continental, North Indian, Chinese, American, Pizza, Finger Food","Byresandra,Tavarekere,Madiwala",1,"3"
"317","Bar, Casual Dining",3.9,1.13582735778485,2.07190336302159,"No","Yes","Modern Indian, Continental, North Indian","Marathahalli",1,"3"
"318","Bar, Casual Dining",3.4,-0.298162451521742,2.07190336302159,"No","No","Finger Food, North Indian, Continental","Whitefield",0,"2"
"319","Bar, Casual Dining",3.9,0.918963717221484,1.85583528273074,"No","No","American, Continental, Finger Food","Byresandra,Tavarekere,Madiwala",1,"3"
"320","Bar, Casual Dining",4.1,0.79288020526604,1.2076310418582,"Yes","Yes","Finger Food, Continental, Chinese","Malleshwaram",1,"3"
"321","Bar, Casual Dining",4.5,0.0162057716205003,2.72010760389412,"No","Yes","Goan, Asian, North Indian, European, Continental","Sarjapur Road",1,"3"
"322","Bar, Casual Dining",4.2,0.0531902684607641,3.15224376447581,"Yes","Yes","Asian","Indiranagar",1,"3"
"323","Bar, Casual Dining",3.4,-0.30152467850722,0.559426800985664,"No","No","North Indian, South Indian","Malleshwaram",0,"2"
"324","Bar, Casual Dining",4.2,-0.0392709736398954,1.85583528273074,"No","Yes","Continental","Malleshwaram",1,"3"
"325","Bar, Casual Dining",4.4,0.00611909066406473,1.42369912214905,"No","Yes","Asian, Burger, Chinese, Finger Food","Church Street",1,"3"
"326","Bar, Casual Dining",4.3,3.4456772968086,1.2076310418582,"No","No","Finger Food, Continental","Brigade Road",1,"3"
"327","Bar, Casual Dining",4.4,3.34817271422972,1.85583528273074,"Yes","Yes","North Indian, Chinese, Continental, Mexican","Bellandur",1,"3"
"328","Bar, Casual Dining",4,1.31570650150795,1.85583528273074,"No","Yes","Continental, Chinese, Italian","Indiranagar",1,"3"
"329","Bar, Casual Dining",2.8,-0.252772387217782,2.28797144331243,"No","Yes","Finger Food, Continental, North Indian, Fast Food","Old Airport Road",0,"1"
"330","Bar, Casual Dining",3.9,-0.0695310165092021,0.127290640403972,"Yes","No","Seafood, North Indian, Chinese","New BEL Road",1,"3"
"331","Bar, Casual Dining",4.5,10.3516915249815,2.28797144331243,"No","Yes","Mediterranean, Pizza, Continental, Seafood, Salad","Byresandra,Tavarekere,Madiwala",1,"3"
"332","Bar, Casual Dining",3.5,-0.304886905492699,0.343358720694818,"Yes","No","Finger Food, North Indian, Seafood, Mangalorean, Chinese","Byresandra,Tavarekere,Madiwala",0,"2"
"333","Bar, Casual Dining",4,0.0851314248228101,2.07190336302159,"No","Yes","American, Finger Food","MG Road",1,"3"
"334","Bar, Lounge",4.1,1.06017725061158,2.93617568418497,"No","Yes","Finger Food","Whitefield",1,"3"
"335","Bar, Lounge",4.1,-0.0190976117270242,5.31292456738427,"No","No","Finger Food, Continental","Malleshwaram",1,"3"
"336","Bar, Pub",4.6,0.74580902746934,0.667460841131087,"No","Yes","Continental, Finger Food, Asian, Chinese","HSR",1,"3"
"337","Beverage Shop",3.4,-0.304886905492699,-0.845015720904834,"No","No","Beverages, Juices","Indiranagar",0,"2"
"338","Beverage Shop",3.5,-0.30152467850722,-0.953049761050257,"Yes","No","Beverages, Tea","Byresandra,Tavarekere,Madiwala",0,"2"
"339","Beverage Shop",3.3,-0.313292472956395,-0.628947640613988,"Yes","No","Beverages","Byresandra,Tavarekere,Madiwala",0,"1"
"340","Beverage Shop",2.8,-0.252772387217782,-0.304845520177719,"Yes","No","Beverages, Fast Food","Whitefield",0,"1"
"341","Beverage Shop",3.6,-0.281351316594349,-0.628947640613988,"Yes","No","Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",1,"2"
"342","Beverage Shop",3.4,-0.304886905492699,-0.520913600468565,"Yes","No","Beverages, Ice Cream, Fast Food","Brookefield",0,"2"
"343","Beverage Shop",2.8,-0.288075770565306,-0.412879560323142,"Yes","No","Beverages, Juices","Brigade Road",0,"1"
"344","Beverage Shop",4.2,1.05849613711884,-0.628947640613988,"No","No","Beverages, Desserts","Basavanagudi",1,"3"
"345","Beverage Shop",3.4,-0.30320579199996,-0.845015720904834,"Yes","No","Beverages, Ice Cream","Bannerghatta Road",0,"2"
"346","Beverage Shop",3.2,-0.304886905492699,-0.736981680759411,"No","No","Beverages","Jayanagar",0,"1"
"347","Beverage Shop",3.6,-0.293119111043524,-0.845015720904834,"Yes","No","Beverages, Juices, Ice Cream","Byresandra,Tavarekere,Madiwala",1,"2"
"348","Beverage Shop",3.8,-0.271264635637914,-0.304845520177719,"No","No","Beverages, Fast Food","Brigade Road",1,"3"
"349","Beverage Shop",3.5,-0.286394657072567,-0.845015720904834,"Yes","No","Fast Food, Beverages","Koramangala 4th Block",0,"2"
"350","Beverage Shop",3.4,-0.229236798319432,-0.628947640613988,"Yes","No","Beverages","Bannerghatta Road",0,"2"
"351","Beverage Shop",3.8,-0.277989089608871,-0.304845520177719,"Yes","No","Beverages","Marathahalli",1,"3"
"352","Beverage Shop",2.8,-0.252772387217782,-0.736981680759411,"No","No","Juices, Fast Food","Kalyan Nagar",0,"1"
"353","Beverage Shop",2.8,-0.252772387217782,-0.845015720904834,"No","No","Juices, Sandwich","HSR",0,"1"
"354","Beverage Shop",3.3,-0.309930245970917,-0.845015720904834,"No","No","Beverages, Fast Food","JP Nagar",0,"1"
"355","Beverage Shop",3.6,-0.30152467850722,-0.736981680759411,"Yes","No","Juices","Bannerghatta Road",1,"2"
"356","Beverage Shop",4.1,-0.269583522145174,-0.953049761050257,"Yes","No","Beverages, Tea","Banashankari",1,"3"
"357","Beverage Shop",3.6,-0.267902408652435,-0.845015720904834,"Yes","No","Tea","Koramangala 4th Block",1,"2"
"359","Beverage Shop",3.4,-0.311611359463656,-0.953049761050257,"No","No","Juices, Beverages, Fast Food","Byresandra,Tavarekere,Madiwala",0,"2"
"360","Beverage Shop",3.9,-0.217469003870257,-0.845015720904834,"Yes","No","Beverages, Desserts","Basavanagudi",1,"3"
"361","Beverage Shop",3.5,-0.306568018985438,-0.520913600468565,"Yes","No","Beverages","Brookefield",0,"2"
"362","Beverage Shop",3.6,-0.277989089608871,-0.736981680759411,"Yes","No","Beverages, Fast Food, Ice Cream","Indiranagar",1,"2"
"363","Beverage Shop",3.6,-0.284713543579828,-0.845015720904834,"Yes","No","Beverages, Fast Food","Basavanagudi",1,"2"
"364","Beverage Shop",3.7,-0.283032430087088,-0.520913600468565,"Yes","No","Juices","Indiranagar",1,"2"
"365","Beverage Shop",3.5,-0.311611359463656,-0.736981680759411,"Yes","No","Juices, Fast Food","Bellandur",0,"2"
"366","Beverage Shop",2.8,-0.252772387217782,-0.736981680759411,"No","No","Juices, Beverages","Bannerghatta Road",0,"1"
"367","Beverage Shop",3.3,-0.309930245970917,-0.520913600468565,"No","No","Beverages","Brookefield",0,"1"
"368","Beverage Shop",4.4,-0.0157353847415457,-0.628947640613988,"Yes","No","Beverages, Tea","Banashankari",1,"3"
"369","Beverage Shop",3.6,-0.298162451521742,-0.736981680759411,"No","No","Beverages, Fast Food","Bannerghatta Road",1,"2"
"370","Beverage Shop",4,-0.2107445498993,-0.736981680759411,"Yes","No","Beverages, Sandwich, Fast Food","Electronic City",1,"3"
"371","Beverage Shop",3.1,-0.311611359463656,-0.845015720904834,"No","No","Beverages, Street Food","Bannerghatta Road",0,"1"
"372","Beverage Shop",3.6,-0.299843565014481,-0.953049761050257,"Yes","No","Beverages","Malleshwaram",1,"2"
"373","Beverage Shop",3.6,-0.289756884058045,-0.736981680759411,"No","No","Beverages, Fast Food","Brigade Road",1,"2"
"374","Beverage Shop",3.6,-0.298162451521742,-0.628947640613988,"Yes","No","Beverages, Juices, Healthy Food","Bannerghatta Road",1,"2"
"375","Beverage Shop",3.5,-0.30152467850722,-0.736981680759411,"Yes","No","Ice Cream, Juices, Beverages","Bannerghatta Road",0,"2"
"376","Beverage Shop",3.8,-0.185527847508211,-0.736981680759411,"Yes","No","Beverages, Juices, Fast Food","Indiranagar",1,"3"
"377","Beverage Shop",3.6,-0.274626862623392,-0.953049761050257,"Yes","No","Beverages, Juices","Jayanagar",1,"2"
"378","Beverage Shop",2.8,-0.252772387217782,-0.736981680759411,"Yes","No","Beverages, Juices, Ice Cream","Basavanagudi",0,"1"
"379","Beverage Shop",2.8,-0.252772387217782,-0.845015720904834,"No","No","Beverages, Desserts","Brigade Road",0,"1"
"380","Beverage Shop",3.3,-0.30320579199996,-0.736981680759411,"No","No","Beverages, Fast Food","Bellandur",0,"1"
"381","Beverage Shop",3.6,-0.291437997550785,-0.845015720904834,"Yes","No","Beverages, Juices, Ice Cream","Basavanagudi",1,"2"
"382","Beverage Shop",3.5,-0.257815727695999,-0.736981680759411,"Yes","No","Beverages, Juices, Ice Cream","Indiranagar",0,"2"
"383","Beverage Shop",3.5,-0.298162451521742,-0.953049761050257,"Yes","No","Beverages, Juices","Bannerghatta Road",0,"2"
"384","Beverage Shop",3.2,-0.291437997550785,-0.953049761050257,"Yes","No","Juices, Beverages","Indiranagar",0,"1"
"385","Beverage Shop",2.8,-0.252772387217782,-0.520913600468565,"No","No","Beverages","Brookefield",0,"1"
"386","Beverage Shop",2.8,-0.293119111043524,-0.953049761050257,"Yes","No","Beverages, Juices","Marathahalli",0,"1"
"387","Beverage Shop",3.8,-0.198976755450125,-0.736981680759411,"Yes","No","Beverages, Sandwich","Whitefield",1,"3"
"388","Beverage Shop",3.1,-0.304886905492699,-0.736981680759411,"Yes","No","Beverages","Byresandra,Tavarekere,Madiwala",0,"1"
"389","Beverage Shop",3.2,-0.308249132478177,-0.736981680759411,"Yes","No","Beverages, Ice Cream","Byresandra,Tavarekere,Madiwala",0,"1"
"390","Beverage Shop",3.5,-0.30320579199996,-0.520913600468565,"No","No","Beverages","Electronic City",0,"2"
